"Stkcd","Reptdt","S0701a","S0702a","S0701b","S0704c"
"301010","2024-12-31","2","常州晶雪投资管理有限公司,常州市同德投资管理中心(有限合伙)","顾兰香","13.2311"
"301010","2025-12-31","1","常州晶雪投资管理有限公司","贾富忠,顾兰香夫妇","38.0300"
"301010","2025-12-31","2","常州晶雪投资管理有限公司,常州市同德投资管理中心(有限合伙)","贾富忠","38.0300"
"301010","2025-12-31","2","常州晶雪投资管理有限公司,常州市同德投资管理中心(有限合伙)","顾兰香","12.2311"
"301011","2024-12-31","1","香港华立国际控股有限公司","苏本立","45.9900"
"301011","2024-12-31","2","苏本立,香港华立国际控股有限公司","苏本立","45.9900"
"301011","2025-12-31","1","香港华立国际控股有限公司","苏本立","43.7500"
"301011","2025-12-31","2","香港华立国际控股有限公司,苏永益,苏本立","苏本立","43.7500"
"301011","2025-12-31","2","香港华立国际控股有限公司,苏永益,苏本立","苏本力","13.4100"
"301011","2025-12-31","2","香港华立国际控股有限公司,苏永益,苏本立","苏文博","5.4100"
"301011","2025-12-31","2","香港华立国际控股有限公司,苏永益,苏本立","苏伟敬","2.7000"
"301011","2025-12-31","2","香港华立国际控股有限公司,苏永益,苏本立","苏永益","4.7600"
"301012","2024-12-31","1","程俊明","程俊明,邰立群夫妇","29.7700"
"301012","2024-12-31","2","程俊明,泰州扬源企业管理中心(有限合伙)","程俊明","26.8200"
"301012","2024-12-31","2","程俊明,泰州扬源企业管理中心(有限合伙)","邰立群","2.9500"
"301012","2025-12-31","1","四川汉唐云智算科技有限公司","聂琨林","22.0000"
"301012","2025-12-31","2","四川汉唐云智算科技有限公司","聂琨林","22.0000"
"301013","2024-12-31","1","林宜潘","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","27.2500"
"301013","2024-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","林宜潘","23.4500"
"301013","2024-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","黄禹岳","0.9300"
"301013","2024-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","黄月明","2.8700"
"301013","2025-12-31","1","林宜潘","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","27.2500"
"301013","2025-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","林宜潘","23.4500"
"301013","2025-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","黄月明","2.8700"
"301013","2025-12-31","2","江门市利和兴投资企业(有限合伙),林宜潘,黄月明,黄禹岳","黄禹岳","0.9300"
"301015","2024-12-31","1","百洋医药集团有限公司","付钢,百洋医药集团有限公司,北京百洋诚创医药投资有限公司,天津晖桐资产管理合伙企业(有限合伙),天津皓晖资产管理合伙企业(有限合伙),天津晖众资产管理合伙企业(有限合伙)等一致行动人","55.3600"
"301015","2024-12-31","2","百洋医药集团有限公司,北京百洋诚创医药投资有限公司,天津晖桐资产管理合伙企业(有限合伙),天津皓晖资产管理合伙企业(有限合伙),天津晖众资产管理合伙企业(有限合伙),天津慧桐资产管理合伙企业(有限合伙)","付钢","55.3600"
"301015","2025-12-31","1","百洋医药集团有限公司","付钢,百洋医药集团有限公司,北京百洋诚创医药研发有限公司,天津晖桐资产管理合伙企业(有限合伙),天津皓晖资产管理合伙企业(有限合伙),天津晖众资产管理合伙企业(有限合伙)等一致行动人","74.3900"
"301015","2025-12-31","2","百洋医药集团有限公司,北京百洋诚创医药研发有限公司,天津晖桐资产管理合伙企业(有限合伙),天津皓晖资产管理合伙企业(有限合伙),天津晖众资产管理合伙企业(有限合伙),天津慧桐资产管理合伙企业(有限合伙)","付钢","74.3900"
"301016","2024-12-31","1","刘俊","刘俊","66.8500"
"301016","2024-12-31","2","刘俊,南京博科企业管理中心(有限合伙)","刘俊","66.8500"
"301016","2025-12-31","1","刘俊","刘俊","66.3300"
"301016","2025-12-31","2","刘俊,南京博科企业管理中心(有限合伙)","刘俊","66.3300"
"301017","2024-12-31","1","李文杰","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙),李晓晗,李文琴,刘继娟","54.5100"
"301017","2024-12-31","2","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙)","李文杰","54.5100"
"301017","2025-12-31","1","李文杰","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙),李晓晗,李文琴,刘继娟","52.0900"
"301017","2025-12-31","2","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙)","李文杰","52.0900"
"301017","2025-12-31","2","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙)","李晓晗","11.2500"
"301017","2025-12-31","2","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙)","李文琴","2.0649"
"301017","2025-12-31","2","李文杰,济南漱玉锦云投资合伙企业(有限合伙),济南漱玉通成投资合伙企业(有限合伙)","刘继娟","3.0960"
"301018","2024-12-31","1","崔颖琦","崔颖琦,崔梓华,崔宝瑜,崔玮贤","47.7600"
"301018","2024-12-31","2","崔颖琦,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔玮贤","4.8000"
"301018","2024-12-31","2","崔颖琦,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔宝瑜","8.7300"
"301018","2024-12-31","2","崔颖琦,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔梓华","8.7300"
"301018","2024-12-31","2","崔颖琦,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔颖琦","34.2300"
"301018","2025-12-31","1","崔颖琦","崔颖琦,崔梓华,崔宝瑜,崔玮贤","43.5780"
"301018","2025-12-31","2","崔颖琦,崔梓华,崔玮贤,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔玮贤","4.8060"
"301018","2025-12-31","2","崔颖琦,崔梓华,崔玮贤,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔梓华","6.1220"
"301018","2025-12-31","2","崔颖琦,崔梓华,崔玮贤,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔宝瑜","6.1100"
"301018","2025-12-31","2","崔颖琦,崔梓华,崔玮贤,广东申菱投资有限公司,陵水新众承创业投资合伙企业(有限合伙),陵水新众贤创业投资合伙企业(有限合伙)","崔颖琦","32.6500"
"301019","2024-12-31","1","任卫庆","任卫庆",""
"301019","2024-12-31","2","任卫庆,宁波黄润园股权投资合伙企业(有限合伙)","任卫庆",""
"301019","2025-12-31","1","任卫庆","任卫庆","30.4000"
"301019","2025-12-31","2","任卫庆,宁波黄润园创业投资合伙企业(有限合伙)","任卫庆,宁波黄润园创业投资合伙企业(有限合伙)","34.8700"
"301020","2024-12-31","1","烟台铭祥控股有限公司","烟台市人民政府国有资产监督管理委员会","50.2000"
"301020","2024-12-31","2","烟台铭祥控股有限公司","烟台市人民政府国有资产监督管理委员会","50.2000"
"301020","2025-12-31","2","烟台铭祥控股有限公司","烟台市人民政府国有资产监督管理委员会","50.2000"
"301020","2025-12-31","1","烟台铭祥控股有限公司","烟台市人民政府国有资产监督管理委员会,冰轮环境技术股份有限公司","50.2000"
"301021","2024-12-31","1","德泰国际投资集团有限公司","ZHAO XIAOJIE,邹逸琴","27.1700"
"301021","2024-12-31","2","德泰国际投资集团有限公司","ZHAO XIAOJIE","27.1700"
"301021","2025-12-31","1","德泰国际投资集团有限公司","ZHAO XIAOJIE,邹逸琴","25.5900"
"301021","2025-12-31","2","德泰国际投资集团有限公司,ZHAO XIAOJIE","ZHAO XIAOJIE","25.5900"
"301022","2024-12-31","1","孙文强,王纪学","孙文强,王纪学一致行动人","48.1700"
"301022","2024-12-31","2","孙文强,王纪学","孙文强","30.7800"
"301022","2024-12-31","2","孙文强,王纪学","王纪学","17.3900"
"301022","2025-12-31","1","孙文强,王纪学","孙文强,王纪学一致行动人","41.0900"
"301022","2025-12-31","2","孙文强,王纪学","孙文强","26.2500"
"301022","2025-12-31","2","孙文强,王纪学","王纪学","14.8400"
"301023","2024-12-31","1","刘锦成","刘锦成","41.3600"
"301023","2024-12-31","2","刘锦成","刘锦成","41.3600"
"301023","2025-12-31","1","刘锦成","刘锦成","36.3700"
"301023","2025-12-31","2","刘锦成","刘锦成","36.3700"
"301024","2024-12-31","1","上海霍普投资控股有限公司","龚俊","62.4900"
"301024","2024-12-31","2","上海霍普投资控股有限公司,龚俊,上海霍璞企业管理合伙企业(有限合伙)","龚俊","62.4900"
"301024","2025-12-31","1","上海霍普投资控股有限公司","龚俊","62.4900"
"301024","2025-12-31","2","上海霍普投资控股有限公司,龚俊,上海霍璞企业管理合伙企业(有限合伙)","龚俊","62.4900"
"301025","2024-12-31","1","华楠,华杉","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","71.6000"
"301025","2024-12-31","2","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","华楠","42.0200"
"301025","2024-12-31","2","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","华杉","29.5800"
"301025","2025-12-31","1","华楠,华杉","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","70.8900"
"301025","2025-12-31","2","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","华楠","41.3100"
"301025","2025-12-31","2","华楠,华杉,宁波读客企业管理合伙企业(有限合伙)","华杉","29.5800"
"301026","2024-12-31","2","夏军,徐州博通企业管理合伙企业(有限合伙)","夏军","39.9100"
"301026","2024-12-31","1","夏军","夏军","39.9100"
"301026","2025-12-31","1","夏军","夏军","36.8200"
"301026","2025-12-31","2","夏军","夏军","36.8200"
"301027","2024-12-31","1","0","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉一致行动人","28.5800"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","雷翔","11.1000"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","李嘉","0.3300"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","邓勇杰","0.6300"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","莫海量","0.6500"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","单梅","1.3600"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","费卫东","1.7600"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","何新","2.4200"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","钟毅","2.5000"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","吴广意","3.8900"
"301027","2024-12-31","2","雷翔,赵成,钟毅,吴广意,何新,费卫东,单梅,莫海量,邓勇杰,李嘉","赵成","3.9400"
"301027","2025-12-31","2","深圳市栩桐投资合伙企业(有限合伙)","林伟","1.0000"
"301027","2025-12-31","1","深圳市栩桐投资合伙企业(有限合伙)","林伟","1.0000"
"301028","2024-12-31","1","韩萤焕","韩萤焕,罗秀英,韩文浩,韩文翰,韩文欣,太平洋捷豹控股有限公司","70.9400"
"301028","2024-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩萤焕","70.9400"
"301028","2024-12-31","2","韩萤焕,太平洋捷豹控股有限公司","罗秀英","10.0000"
"301028","2024-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文翰","10.0000"
"301028","2024-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文欣","10.0000"
"301028","2024-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文浩","10.0000"
"301028","2025-12-31","1","韩萤焕","韩萤焕,罗秀英,韩文浩,韩文翰,韩文欣,太平洋捷豹控股有限公司","70.5200"
"301028","2025-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩萤焕","70.5200"
"301028","2025-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文浩","10.0000"
"301028","2025-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文欣","10.0000"
"301028","2025-12-31","2","韩萤焕,太平洋捷豹控股有限公司","韩文翰","10.0000"
"301028","2025-12-31","2","韩萤焕,太平洋捷豹控股有限公司","罗秀英","10.0000"
"301029","2024-12-31","1","金立国","金立国","25.8900"
"301029","2024-12-31","2","金立国,上海众慧达企业管理合伙企业(有限合伙),上海众志达企业管理合伙企业(有限合伙)","金立国","25.8900"
"301029","2025-12-31","1","金立国","金立国","22.3900"
"301029","2025-12-31","2","金立国,上海众复晖企业管理有限公司,上海众瑞晖企业管理有限公司","金立国","22.3900"
"301031","2024-12-31","1","0","方广文,王伟一致行动人","23.1200"
"301031","2024-12-31","2","方广文,永春中昱企业管理咨询合伙企业(有限合伙),永春中盈企业管理咨询合伙企业(有限合伙),王伟","方广文","19.5000"
"301031","2024-12-31","2","方广文,永春中昱企业管理咨询合伙企业(有限合伙),永春中盈企业管理咨询合伙企业(有限合伙),王伟","王伟","3.6200"
"301031","2025-12-31","1","0","方广文,王伟一致行动人","26.1500"
"301031","2025-12-31","2","方广文,宁波中煜自有资金投资合伙企业(有限合伙),宁波中嬴自有资金投资合伙企业(有限合伙)","王伟","3.1600"
"301031","2025-12-31","2","方广文,宁波中煜自有资金投资合伙企业(有限合伙),宁波中嬴自有资金投资合伙企业(有限合伙)","方广文","19.4684"
"301032","2024-12-31","1","仇建平","仇建平","41.8900"
"301032","2024-12-31","2","仇建平,巨星控股集团有限公司","仇建平","41.8900"
"301032","2025-12-31","1","仇建平","仇建平","41.8900"
"301032","2025-12-31","2","仇建平,巨星控股集团有限公司","仇建平","41.8900"
"301033","2024-12-31","1","袁玉宇","袁玉宇,徐弢一致行动人","32.9400"
"301033","2024-12-31","2","袁玉宇,徐弢","徐弢","16.4200"
"301033","2024-12-31","2","袁玉宇,徐弢","袁玉宇","16.5200"
"301033","2025-12-31","1","袁玉宇","袁玉宇,徐弢一致行动人","32.8200"
"301033","2025-12-31","2","袁玉宇,徐弢","徐弢","16.2900"
"301033","2025-12-31","2","袁玉宇,徐弢","袁玉宇","16.5300"
"301035","2024-12-31","1","山东润源投资有限公司","王文才,孙国庆,丘红兵","67.5300"
"301035","2024-12-31","2","山东润源投资有限公司,KONKIA INC,山东润农投资有限公司,王文才","王文才","57.4800"
"301035","2024-12-31","2","山东润源投资有限公司,KONKIA INC,山东润农投资有限公司,王文才","孙国庆","23.9400"
"301035","2024-12-31","2","山东润源投资有限公司,KONKIA INC,山东润农投资有限公司,王文才","丘红兵","17.9600"
