"Stkcd","ShortName","Accper","Typrep","Source","F060101B"
"000025","特力A","2020-09-30","B","0","1.151955"
"000025","特力A","2020-12-31","A","0","1.809218"
"000025","特力A","2020-12-31","B","0","1.287056"
"000025","特力A","2021-03-31","A","0","-0.221076"
"000025","特力A","2021-03-31","B","0","5.449440"
"000025","特力A","2021-06-30","A","0","1.338785"
"000025","特力A","2021-06-30","B","0","6.893657"
"000025","特力A","2021-09-30","A","0","1.379113"
"000025","特力A","2021-12-31","A","0","0.958798"
"000025","特力A","2021-12-31","B","0","6.563398"
"000025","特力A","2022-03-31","A","0","-0.469551"
"000025","特力A","2022-06-30","A","0","-0.262622"
"000025","特力A","2022-06-30","B","0","17.928065"
"000025","特力A","2022-09-30","A","0","-1.363232"
"000025","特力A","2022-12-31","A","0","-0.639057"
"000025","特力A","2022-12-31","B","0","0.448648"
"000025","特力A","2023-03-31","A","0","-1.709229"
"000025","特力A","2023-06-30","A","0","-0.227154"
"000025","特力A","2023-06-30","B","0","17.586469"
"000025","特力A","2023-09-30","A","0","-0.944829"
"000025","特力A","2023-12-31","A","0","-0.539660"
"000025","特力A","2023-12-31","B","0","0.288717"
"000025","特力A","2024-03-31","A","0","-0.628047"
"000025","特力A","2024-06-30","A","0","1.349639"
"000025","特力A","2024-06-30","B","0","0.222350"
"000025","特力A","2024-09-30","A","0","0.370832"
"000025","特力A","2024-12-31","A","0","2.807192"
"000025","特力A","2024-12-31","B","0","0.258294"
"000025","特力A","2025-03-31","A","0","2.772626"
"000025","特力A","2025-06-30","A","0","1.896424"
"000025","特力A","2025-06-30","B","0","0.081698"
"000025","特力A","2025-09-30","A","0","1.442088"
"000025","特力A","2025-12-31","A","0","2.316287"
"000025","特力A","2025-12-31","B","0","0.108778"
"000025","特力A","2026-03-31","A","0","3.318831"
"000026","飞亚达A","2019-12-31","A","0","2.060223"
"000026","飞亚达A","2019-12-31","B","0","1.345763"
"000026","飞亚达","2020-03-31","A","0",""
"000026","飞亚达","2020-03-31","B","0",""
"000026","飞亚达","2020-06-30","A","0","1.333248"
"000026","飞亚达","2020-06-30","B","0","128.585661"
"000026","飞亚达","2020-09-30","A","0","1.006306"
"000026","飞亚达","2020-09-30","B","0","144.888386"
"000026","飞亚达","2020-12-31","A","0","1.285896"
"000026","飞亚达","2020-12-31","B","0","3.669932"
"000026","飞亚达","2021-03-31","A","0","0.242817"
"000026","飞亚达","2021-03-31","B","0","-7.906743"
"000026","飞亚达","2021-06-30","A","0","0.878363"
"000026","飞亚达","2021-06-30","B","0","-1.515977"
"000026","飞亚达","2021-09-30","A","0","1.074756"
"000026","飞亚达","2021-12-31","A","0","1.410944"
"000026","飞亚达","2021-12-31","B","0","-0.256309"
"000026","飞亚达","2022-03-31","A","0","0.185520"
"000026","飞亚达","2022-06-30","A","0","1.978682"
"000026","飞亚达","2022-06-30","B","0","7.530553"
"000026","飞亚达","2022-09-30","A","0","1.743165"
"000026","飞亚达","2022-12-31","A","0","1.785759"
"000026","飞亚达","2022-12-31","B","0","0.046979"
"000026","飞亚达","2023-03-31","A","0","0.776920"
"000026","飞亚达","2023-06-30","A","0","1.839215"
"000026","飞亚达","2023-06-30","B","0","9.129797"
"000026","飞亚达","2023-09-30","A","0","1.804030"
"000026","飞亚达","2023-12-31","A","0","1.898088"
"000026","飞亚达","2023-12-31","B","0","0.753977"
"000026","飞亚达","2024-03-31","A","0","-0.012772"
"000026","飞亚达","2024-06-30","A","0","0.927907"
"000026","飞亚达","2024-06-30","B","0","6.693007"
"000026","飞亚达","2024-09-30","A","0","1.605927"
"000026","飞亚达","2024-12-31","A","0","2.435809"
"000026","飞亚达","2024-12-31","B","0","0.341917"
"000026","飞亚达","2025-03-31","A","0","1.833529"
"000026","飞亚达","2025-06-30","A","0","3.050389"
"000026","飞亚达","2025-06-30","B","0","79.621910"
"000026","飞亚达","2025-09-30","A","0","2.990942"
"000026","飞亚达","2025-12-31","A","0","6.205746"
"000026","飞亚达","2025-12-31","B","0","1.315685"
"000026","飞亚达","2026-03-31","A","0","2.838542"
"000027","深圳能源","2019-12-31","A","0","2.842870"
"000027","深圳能源","2019-12-31","B","0","4.213202"
"000027","深圳能源","2020-03-31","A","0","3.881738"
"000027","深圳能源","2020-03-31","B","0",""
"000027","深圳能源","2020-06-30","A","0","0.808972"
"000027","深圳能源","2020-06-30","B","0","0.465686"
"000027","深圳能源","2020-09-30","A","0","1.076222"
"000027","深圳能源","2020-09-30","B","0","0.477343"
"000027","深圳能源","2020-12-31","A","0","1.451079"
"000027","深圳能源","2020-12-31","B","0","0.495191"
"000027","深圳能源","2021-03-31","A","0","1.214882"
"000027","深圳能源","2021-03-31","B","0",""
"000027","深圳能源","2021-06-30","A","0","1.447603"
"000027","深圳能源","2021-06-30","B","0",""
"000027","深圳能源","2021-09-30","A","0","1.160472"
"000027","深圳能源","2021-12-31","A","0","2.041831"
"000027","深圳能源","2021-12-31","B","0","0.250968"
"000027","深圳能源","2022-03-31","A","0","2.578769"
"000027","深圳能源","2022-06-30","A","0","3.776463"
"000027","深圳能源","2022-06-30","B","0","-0.186859"
"000027","深圳能源","2022-09-30","A","0","2.891493"
"000027","深圳能源","2022-12-31","A","0","3.892408"
"000027","深圳能源","2022-12-31","B","0","0.187133"
"000027","深圳能源","2023-03-31","A","0","2.428962"
"000027","深圳能源","2023-06-30","A","0","1.197888"
"000027","深圳能源","2023-06-30","B","0","2.108085"
"000027","深圳能源","2023-09-30","A","0","1.903957"
"000027","深圳能源","2023-12-31","A","0","4.285377"
"000027","深圳能源","2023-12-31","B","0","12.538697"
"000027","深圳能源","2024-03-31","A","0","1.822590"
"000027","深圳能源","2024-06-30","A","0","3.042429"
"000027","深圳能源","2024-06-30","B","0","29.066245"
"000027","深圳能源","2024-09-30","A","0","2.718490"
"000027","深圳能源","2024-12-31","A","0","3.651768"
"000027","深圳能源","2024-12-31","B","0",""
"000027","深圳能源","2025-03-31","A","0","2.159500"
"000027","深圳能源","2025-06-30","A","0","1.733383"
"000027","深圳能源","2025-06-30","B","0",""
"000027","深圳能源","2025-09-30","A","0","3.355578"
"000027","深圳能源","2025-12-31","A","0","3.842413"
"000027","深圳能源","2025-12-31","B","0","24.303851"
"000027","深圳能源","2026-03-31","A","0","0.738128"
"000028","国药一致","2019-12-31","A","0","1.347748"
"000028","国药一致","2019-12-31","B","0","0.069055"
"000028","国药一致","2020-03-31","A","0","-2.332434"
"000028","国药一致","2020-03-31","B","0","-2.745101"
"000028","国药一致","2020-06-30","A","0","1.783902"
"000028","国药一致","2020-06-30","B","0","0.101810"
"000028","国药一致","2020-09-30","A","0","1.624150"
"000028","国药一致","2020-09-30","B","0","0.076507"
"000028","国药一致","2020-12-31","A","0","0.873032"
"000028","国药一致","2020-12-31","B","0","0.092448"
"000028","国药一致","2021-03-31","A","0","-0.787417"
"000028","国药一致","2021-03-31","B","0","-1.302590"
"000028","国药一致","2021-06-30","A","0","1.353944"
"000028","国药一致","2021-06-30","B","0","0.110177"
"000028","国药一致","2021-09-30","A","0","1.116949"
"000028","国药一致","2021-12-31","A","0","1.083487"
"000028","国药一致","2021-12-31","B","0","0.095163"
"000028","国药一致","2022-03-31","A","0","-0.737697"
"000028","国药一致","2022-06-30","A","0","1.310650"
"000028","国药一致","2022-06-30","B","0","0.102326"
"000028","国药一致","2022-09-30","A","0","1.686789"
"000028","国药一致","2022-12-31","A","0","1.445152"
"000028","国药一致","2022-12-31","B","0","0.037170"
"000028","国药一致","2023-03-31","A","0","0.455667"
"000028","国药一致","2023-06-30","A","0","1.443820"
"000028","国药一致","2023-06-30","B","0","0.043214"
"000028","国药一致","2023-09-30","A","0","1.010533"
"000028","国药一致","2023-12-31","A","0","1.499698"
"000028","国药一致","2023-12-31","B","0","0.141328"
"000028","国药一致","2024-03-31","A","0","-1.421459"
"000028","国药一致","2024-06-30","A","0","1.206898"
"000028","国药一致","2024-06-30","B","0","0.045735"
"000028","国药一致","2024-09-30","A","0","1.169232"
"000028","国药一致","2024-12-31","A","0","13.803458"
"000028","国药一致","2024-12-31","B","0","0.141871"
"000028","国药一致","2025-03-31","A","0","-5.226887"
"000028","国药一致","2025-06-30","A","0","0.021143"
"000028","国药一致","2025-06-30","B","0","-0.221893"
"000028","国药一致","2025-09-30","A","0","-0.454265"
"000028","国药一致","2025-12-31","A","0","1.452201"
"000028","国药一致","2025-12-31","B","0","-0.455267"
"000028","国药一致","2026-03-31","A","0","-9.618968"
"000029","深深房A","2019-12-31","A","0","1.115320"
"000029","深深房A","2019-12-31","B","0","0.730424"
"000029","深深房A","2020-03-31","A","0","-15.462864"
"000029","深深房A","2020-03-31","B","0","-8.896456"
"000029","深深房A","2020-06-30","A","0","-2.181112"
"000029","深深房A","2020-06-30","B","0","-0.052065"
"000029","深深房A","2020-09-30","A","0","0.489802"
"000029","深深房A","2020-09-30","B","0","1.690264"
"000029","深深房A","2020-12-31","A","0","0.983450"
"000029","深深房A","2020-12-31","B","0","1.800617"
"000029","深深房A","2021-03-31","A","0","3.449904"
"000029","深深房A","2021-03-31","B","0","3.428102"
"000029","深深房A","2021-06-30","A","0","-2.160194"
"000029","深深房A","2021-06-30","B","0","3.517467"
"000029","深深房A","2021-09-30","A","0","-7.811558"
"000029","深深房A","2021-12-31","A","0","-5.542068"
"000029","深深房A","2021-12-31","B","0","-0.010693"
"000029","深深房A","2022-03-31","A","0","-2.852767"
"000029","深深房A","2022-06-30","A","0","-3.834038"
"000029","深深房A","2022-06-30","B","0","-1.527717"
"000029","深深房A","2022-09-30","A","0","-5.017952"
"000029","深深房A","2022-12-31","A","0","-4.517918"
"000029","深深房A","2022-12-31","B","0","-1.286929"
"000029","深深房A","2023-03-31","A","0",""
"000029","深深房A","2023-06-30","A","0",""
"000029","深深房A","2023-06-30","B","0","-4.315250"
"000029","深深房A","2023-09-30","A","0",""
"000029","深深房A","2023-12-31","A","0",""
"000029","深深房A","2023-12-31","B","0",""
"000029","深深房A","2024-03-31","A","0","-58.679436"
"000029","深深房A","2024-06-30","A","0","-22.276038"
"000029","深深房A","2024-06-30","B","0","7.480179"
"000029","深深房A","2024-09-30","A","0","-32.894364"
"000029","深深房A","2024-12-31","A","0",""
"000029","深深房A","2024-12-31","B","0",""
"000029","深深房A","2025-03-31","A","0","-0.260818"
"000029","深深房A","2025-06-30","A","0","-0.855304"
"000029","深深房A","2025-06-30","B","0",""
"000029","深深房A","2025-09-30","A","0","-0.638758"
"000029","深深房A","2025-12-31","A","0","-0.957474"
"000029","深深房A","2025-12-31","B","0",""
"000029","深深房A","2026-03-31","A","0",""
"000030","富奥股份","2019-12-31","A","0","0.414566"
"000030","富奥股份","2019-12-31","B","0","0.249620"
"000030","富奥股份","2020-03-31","A","0","1.461039"
"000030","富奥股份","2020-03-31","B","0","0.228860"
"000030","富奥股份","2020-06-30","A","0","0.786804"
"000030","富奥股份","2020-06-30","B","0","0.192835"
"000030","富奥股份","2020-09-30","A","0","0.293836"
"000030","富奥股份","2020-09-30","B","0","-0.244552"
"000030","富奥股份","2020-12-31","A","0","0.657070"
"000030","富奥股份","2020-12-31","B","0","-0.028963"
"000030","富奥股份","2021-03-31","A","0","1.150098"
"000030","富奥股份","2021-03-31","B","0","0.708202"
"000030","富奥股份","2021-06-30","A","0","0.232803"
"000030","富奥股份","2021-06-30","B","0","0.001657"
"000030","富奥股份","2021-09-30","A","0","0.558783"
"000030","富奥股份","2021-12-31","A","0","2.323320"
"000030","富奥股份","2021-12-31","B","0","1.772302"
"000030","富奥股份","2022-03-31","A","0",""
"000030","富奥股份","2022-06-30","A","0","-4.135875"
"000030","富奥股份","2022-06-30","B","0","-2.116097"
"000030","富奥股份","2022-09-30","A","0","-0.887239"
"000030","富奥股份","2022-12-31","A","0","0.601662"
"000030","富奥股份","2022-12-31","B","0","-0.820039"
"000030","富奥股份","2023-03-31","A","0","-8.912365"
"000030","富奥股份","2023-06-30","A","0","-0.765524"
"000030","富奥股份","2023-06-30","B","0","-0.477795"
"000030","富奥股份","2023-09-30","A","0","-0.262791"
"000030","富奥股份","2023-12-31","A","0","0.060296"
"000030","富奥股份","2023-12-31","B","0","-0.437266"
"000030","富奥股份","2024-03-31","A","0","-2.926473"
"000030","富奥股份","2024-06-30","A","0","-0.432444"
"000030","富奥股份","2024-06-30","B","0","-0.056468"
"000030","富奥股份","2024-09-30","A","0","-0.600604"
"000030","富奥股份","2024-12-31","A","0","0.506546"
"000030","富奥股份","2024-12-31","B","0","-0.339162"
"000030","富奥股份","2025-03-31","A","0","-1.719900"
"000030","富奥股份","2025-06-30","A","0","-0.155579"
"000030","富奥股份","2025-06-30","B","0","-0.179337"
"000030","富奥股份","2025-09-30","A","0","0.234892"
"000030","富奥股份","2025-12-31","A","0","0.570646"
"000030","富奥股份","2025-12-31","B","0","-0.173087"
"000030","富奥股份","2026-03-31","A","0","-2.662780"
"000031","大悦城","2019-12-31","A","0","1.097056"
"000031","大悦城","2019-12-31","B","0","-33.063304"
"000031","大悦城","2020-03-31","A","0","-5.495930"
"000031","大悦城","2020-03-31","B","0",""
"000031","大悦城","2020-06-30","A","0","0.185483"
"000031","大悦城","2020-06-30","B","0",""
"000031","大悦城","2020-09-30","A","0","4.343921"
"000031","大悦城","2020-09-30","B","0","15.333539"
"000031","大悦城","2020-12-31","A","0","8.741495"
"000031","大悦城","2020-12-31","B","0","7.739660"
"000031","大悦城","2021-03-31","A","0","-3.638066"
"000031","大悦城","2021-03-31","B","0","-12.060777"
"000031","大悦城","2021-06-30","A","0","-6.709518"
"000031","大悦城","2021-06-30","B","0","-8.318032"
"000031","大悦城","2021-09-30","A","0","-4.631945"
"000031","大悦城","2021-12-31","A","0","-11.029277"
"000031","大悦城","2021-12-31","B","0","92.218673"
"000031","大悦城","2022-03-31","A","0","-0.424902"
"000031","大悦城","2022-03-31","B","0","-19.565711"
"000031","大悦城","2022-06-30","A","0","-0.340436"
"000031","大悦城","2022-06-30","B","0","-89.935458"
"000031","大悦城","2022-09-30","A","0","2.271319"
"000031","大悦城","2022-09-30","B","0","-41.782576"
"000031","大悦城","2022-12-31","A","0",""
"000031","大悦城","2022-12-31","B","0","-331.067725"
"000031","大悦城","2023-03-31","A","0","4.487805"
"000031","大悦城","2023-03-31","B","0","33.492825"
"000031","大悦城","2023-06-30","A","0","11.320344"
"000031","大悦城","2023-06-30","B","0","95.167965"
"000031","大悦城","2023-09-30","A","0",""
"000031","大悦城","2023-09-30","B","0","12.563048"
"000031","大悦城","2023-12-31","A","0","87.691939"
"000031","大悦城","2023-12-31","B","0","4885.258382"
"000031","大悦城","2024-03-31","A","0","-7.841036"
"000031","大悦城","2024-03-31","B","0","4.331486"
"000031","大悦城","2024-06-30","A","0","51.248247"
"000031","大悦城","2024-06-30","B","0","2.010797"
"000031","大悦城","2024-09-30","A","0","11.114282"
"000031","大悦城","2024-09-30","B","0","0.510251"
"000031","大悦城","2024-12-31","A","0",""
"000031","大悦城","2024-12-31","B","0","3.132000"
"000031","大悦城","2025-03-31","A","0","9.973620"
"000031","大悦城","2025-03-31","B","0",""
"000031","大悦城","2025-06-30","A","0","3.594147"
"000031","大悦城","2025-06-30","B","0","0.941624"
"000031","大悦城","2025-09-30","A","0","13.441225"
"000031","大悦城","2025-09-30","B","0","-0.036428"
"000031","大悦城","2025-12-31","A","0",""
"000031","大悦城","2025-12-31","B","0","-2.125166"
"000031","大悦城","2026-03-31","A","0","-12.698939"
"000031","大悦城","2026-03-31","B","0",""
"000032","深桑达A","2019-12-31","A","0","0.466993"
"000032","深桑达A","2019-12-31","B","0","0.454625"
"000032","深桑达A","2020-03-31","A","0","-3.701101"
"000032","深桑达A","2020-03-31","B","0","-1.352001"
"000032","深桑达A","2020-06-30","A","0","-2.296976"
