"Stkcd","ShortName","Accper","Typrep","Source","F080601A","F081602C"
"300963","中洲特材","2024-06-30","B","0","0.061518","-0.059490"
"300963","中洲特材","2024-09-30","A","0","0.125269","0.013062"
"300963","中洲特材","2024-12-31","A","0","0.160508","-0.009028"
"300963","中洲特材","2024-12-31","B","0","0.019046","-0.142040"
"300963","中洲特材","2025-03-31","A","0","-0.042720","-0.144774"
"300963","中洲特材","2025-06-30","A","0","-0.053679","-0.169636"
"300963","中洲特材","2025-06-30","B","0","-0.020439","-0.172212"
"300963","中洲特材","2025-09-30","A","0","-0.008539","-0.147277"
"300963","中洲特材","2025-12-31","A","0","0.006511","-0.152958"
"300963","中洲特材","2025-12-31","B","0","0.100400","-0.140265"
"300963","中洲特材","2026-03-31","A","0","0.055766","0.267907"
"300964","本川智能","2019-12-31","A","1","","0.250097"
"300964","本川智能","2019-12-31","B","1","","0.101573"
"300964","本川智能","2020-12-31","A","1","","-0.060207"
"300964","本川智能","2020-12-31","B","1","","-0.008110"
"300964","本川智能","2021-03-31","A","1","","0.278410"
"300964","本川智能","2021-03-31","B","1","","0.844789"
"300964","本川智能","2021-06-30","A","0","0.153276",""
"300964","本川智能","2021-06-30","B","0","0.109529",""
"300964","本川智能","2021-09-30","A","0","1.177696",""
"300964","本川智能","2021-12-31","A","0","1.309853","0.266445"
"300964","本川智能","2021-12-31","B","0","2.199847","0.517218"
"300964","本川智能","2022-03-31","A","0","0.040932","0.374386"
"300964","本川智能","2022-06-30","A","0","0.020069","0.126874"
"300964","本川智能","2022-06-30","B","0","0.061294","0.167125"
"300964","本川智能","2022-09-30","A","0","-0.006687","0.113536"
"300964","本川智能","2022-12-31","A","0","0.060725","0.009412"
"300964","本川智能","2022-12-31","B","0","0.094579","0.024389"
"300964","本川智能","2023-03-31","A","0","-0.005255","-0.104932"
"300964","本川智能","2023-06-30","A","0","-0.029943","-0.082431"
"300964","本川智能","2023-06-30","B","0","-0.025182","-0.063920"
"300964","本川智能","2023-09-30","A","0","-0.045472","-0.114971"
"300964","本川智能","2023-12-31","A","0","-0.039380","-0.086401"
"300964","本川智能","2023-12-31","B","0","-0.050763","-0.016721"
"300964","本川智能","2024-03-31","A","0","-0.011563","-0.043905"
"300964","本川智能","2024-06-30","A","0","-0.011602","0.051362"
"300964","本川智能","2024-06-30","B","0","-0.024551","0.240721"
"300964","本川智能","2024-09-30","A","0","-0.012647","0.110560"
"300964","本川智能","2024-12-31","A","0","-0.005473","0.166673"
"300964","本川智能","2024-12-31","B","0","-0.025532","0.302612"
"300964","本川智能","2025-03-31","A","0","0.032961","0.392586"
"300964","本川智能","2025-06-30","A","0","0.071660","0.369067"
"300964","本川智能","2025-06-30","B","0","0.075197","0.503835"
"300964","本川智能","2025-09-30","A","0","0.157177","0.431058"
"300964","本川智能","2025-12-31","A","0","0.238684","0.469432"
"300964","本川智能","2025-12-31","B","0","0.210071","0.605684"
"300964","本川智能","2026-03-31","A","0","0.003612","0.380637"
"300965","恒宇信通","2019-12-31","A","1","","0.412568"
"300965","恒宇信通","2019-12-31","B","1","","0.412568"
"300965","恒宇信通","2020-06-30","A","1","",""
"300965","恒宇信通","2020-06-30","B","1","",""
"300965","恒宇信通","2020-12-31","A","0","0.130065","0.122217"
"300965","恒宇信通","2020-12-31","B","0","0.125487","0.122217"
"300965","恒宇信通","2021-03-31","A","0","1.552169",""
"300965","恒宇信通","2021-03-31","B","0","1.562165",""
"300965","恒宇信通","2021-06-30","A","0","1.590229","-0.162949"
"300965","恒宇信通","2021-06-30","B","0","1.592218","-0.162949"
"300965","恒宇信通","2021-09-30","A","0","1.631761",""
"300965","恒宇信通","2021-12-31","A","0","1.629810","-0.106458"
"300965","恒宇信通","2021-12-31","B","0","1.622800","-0.106458"
"300965","恒宇信通","2022-03-31","A","0","-0.002956","-0.229307"
"300965","恒宇信通","2022-06-30","A","0","-0.004184","-0.258225"
"300965","恒宇信通","2022-06-30","B","0","0.013851","-0.258225"
"300965","恒宇信通","2022-09-30","A","0","0.007480","-0.325923"
"300965","恒宇信通","2022-12-31","A","0","0.043428","-0.037606"
"300965","恒宇信通","2022-12-31","B","0","0.059020","-0.037606"
"300965","恒宇信通","2023-03-31","A","0","-0.005896","-0.355026"
"300965","恒宇信通","2023-06-30","A","0","0.011282","0.270410"
"300965","恒宇信通","2023-06-30","B","0","0.005292","0.270410"
"300965","恒宇信通","2023-09-30","A","0","0.035937","0.452957"
"300965","恒宇信通","2023-12-31","A","0","-0.110067","-1.444936"
"300965","恒宇信通","2023-12-31","B","0","-0.121754","-1.444936"
"300965","恒宇信通","2024-03-31","A","0","0.006855","0.601761"
"300965","*ST 恒宇","2024-06-30","A","0","0.028210","-0.069413"
"300965","*ST 恒宇","2024-06-30","B","0","0.018740","-0.069413"
"300965","*ST 恒宇","2024-09-30","A","0","0.024401","-0.161622"
"300965","*ST 恒宇","2024-12-31","A","0","0.041659",""
"300965","*ST 恒宇","2024-12-31","B","0","0.027250",""
"300965","*ST 恒宇","2025-03-31","A","0","-0.000931","0.215792"
"300965","恒宇信通","2025-06-30","A","0","-0.009202","0.083597"
"300965","恒宇信通","2025-06-30","B","0","-0.016535","0.083597"
"300965","恒宇信通","2025-09-30","A","0","0.011036","0.233508"
"300965","恒宇信通","2025-12-31","A","0","0.008401","0.113807"
"300965","恒宇信通","2025-12-31","B","0","-0.002690","0.127378"
"300965","恒宇信通","2026-03-31","A","0","-0.006698","-0.385154"
"300966","共同药业","2019-12-31","A","1","","0.062886"
"300966","共同药业","2019-12-31","B","1","","0.195497"
"300966","共同药业","2020-06-30","A","1","",""
"300966","共同药业","2020-06-30","B","1","",""
"300966","共同药业","2020-12-31","A","0","-0.016210","0.007133"
"300966","共同药业","2020-12-31","B","0","0.056690","-0.336791"
"300966","共同药业","2021-03-31","A","0","0.027766",""
"300966","共同药业","2021-03-31","B","0","-0.030746",""
"300966","共同药业","2021-06-30","A","0","0.298954","0.497906"
"300966","共同药业","2021-06-30","B","0","0.418109","1.027974"
"300966","共同药业","2021-09-30","A","0","0.312030",""
"300966","共同药业","2021-12-31","A","0","0.505723","0.262259"
"300966","共同药业","2021-12-31","B","0","0.572113","0.675690"
"300966","共同药业","2022-03-31","A","0","0.098638","-0.150720"
"300966","共同药业","2022-06-30","A","0","0.424896","-0.113427"
"300966","共同药业","2022-06-30","B","0","0.217649","0.029149"
"300966","共同药业","2022-09-30","A","0","0.404288","0.001959"
"300966","共同药业","2022-12-31","A","0","0.707599","0.023162"
"300966","共同药业","2022-12-31","B","0","0.683980","-0.185985"
"300966","共同药业","2023-03-31","A","0","0.004153","-0.008533"
"300966","共同药业","2023-06-30","A","0","0.017672","-0.001961"
"300966","共同药业","2023-06-30","B","0","-0.113694","0.054713"
"300966","共同药业","2023-09-30","A","0","0.070351","-0.138278"
"300966","共同药业","2023-12-31","A","0","0.182881","-0.063139"
"300966","共同药业","2023-12-31","B","0","-0.058445","0.209146"
"300966","共同药业","2024-03-31","A","0","0.012599","0.023484"
"300966","共同药业","2024-06-30","A","0","0.132666","-0.126948"
"300966","共同药业","2024-06-30","B","0","-0.003397","0.044077"
"300966","共同药业","2024-09-30","A","0","0.101936","-0.051030"
"300966","共同药业","2024-12-31","A","0","0.139778","-0.052619"
"300966","共同药业","2024-12-31","B","0","0.024726","0.240146"
"300966","共同药业","2025-03-31","A","0","0.044329","0.138988"
"300966","共同药业","2025-06-30","A","0","0.052079","0.293290"
"300966","共同药业","2025-06-30","B","0","0.005632","-0.050661"
"300966","共同药业","2025-09-30","A","0","0.023973","0.245442"
"300966","共同药业","2025-12-31","A","0","0.021785","0.129674"
"300966","共同药业","2025-12-31","B","0","-0.021163","-0.290871"
"300966","共同药业","2026-03-31","A","0","0.015948","0.163209"
"300967","晓鸣股份","2019-12-31","A","1","","0.405936"
"300967","晓鸣股份","2019-12-31","B","1","","0.442753"
"300967","晓鸣股份","2020-06-30","A","1","",""
"300967","晓鸣股份","2020-06-30","B","1","",""
"300967","晓鸣股份","2020-12-31","A","0","0.128716","0.001127"
"300967","晓鸣股份","2020-12-31","B","0","0.133335","-0.016097"
"300967","晓鸣股份","2021-03-31","A","0","0.044955",""
"300967","晓鸣股份","2021-03-31","B","0","0.041116",""
"300967","晓鸣股份","2021-06-30","A","0","0.228971","0.261237"
"300967","晓鸣股份","2021-06-30","B","0","0.224885","0.301107"
"300967","晓鸣股份","2021-09-30","A","0","0.273938",""
"300967","晓鸣股份","2021-12-31","A","0","0.328203","0.322857"
"300967","晓鸣股份","2021-12-31","B","0","0.322501","0.369077"
"300967","晓鸣股份","2022-03-31","A","0","0.059170","0.274131"
"300967","晓鸣股份","2022-06-30","A","0","0.179698","0.078107"
"300967","晓鸣股份","2022-06-30","B","0","0.176945","0.069220"
"300967","晓鸣股份","2022-09-30","A","0","0.190010","0.054042"
"300967","晓鸣股份","2022-12-31","A","0","0.251406","0.099588"
"300967","晓鸣股份","2022-12-31","B","0","0.247570","0.092522"
"300967","晓鸣股份","2023-03-31","A","0","0.021972","0.123616"
"300967","晓鸣股份","2023-06-30","A","0","0.178548","0.198091"
"300967","晓鸣股份","2023-06-30","B","0","0.178208","0.190345"
"300967","晓鸣股份","2023-09-30","A","0","0.145902","0.131667"
"300967","晓鸣股份","2023-12-31","A","0","0.112451","0.057676"
"300967","晓鸣股份","2023-12-31","B","0","0.111336","0.057067"
"300967","晓鸣股份","2024-03-31","A","0","-0.008946","-0.172373"
"300967","晓鸣股份","2024-06-30","A","0","-0.015914","-0.151575"
"300967","晓鸣股份","2024-06-30","B","0","-0.014801","-0.157725"
"300967","晓鸣股份","2024-09-30","A","0","0.009039","0.011550"
"300967","晓鸣股份","2024-12-31","A","0","0.043189","0.168306"
"300967","晓鸣股份","2024-12-31","B","0","0.037224","0.156717"
"300967","晓鸣股份","2025-03-31","A","0","0.009669","1.250876"
"300967","晓鸣股份","2025-06-30","A","0","-0.014964","0.936486"
"300967","晓鸣股份","2025-06-30","B","0","-0.011302","0.921433"
"300967","晓鸣股份","2025-09-30","A","0","-0.045664","0.589841"
"300967","晓鸣股份","2025-12-31","A","0","-0.062705","0.258232"
"300967","晓鸣股份","2025-12-31","B","0","-0.062140","0.216896"
"300967","晓鸣股份","2026-03-31","A","0","0.012585","-0.345075"
"300968","格林精密","2019-12-31","A","1","","0.157197"
"300968","格林精密","2019-12-31","B","1","","0.156603"
"300968","格林精密","2020-06-30","A","1","",""
"300968","格林精密","2020-06-30","B","1","",""
"300968","格林精密","2020-12-31","A","0","0.304583","0.425503"
"300968","格林精密","2020-12-31","B","0","0.307141","0.400467"
"300968","格林精密","2021-03-31","A","0","-0.065663",""
"300968","格林精密","2021-03-31","B","0","-0.066642",""
"300968","格林精密","2021-06-30","A","0","0.233851","0.092080"
"300968","格林精密","2021-06-30","B","0","0.232107","0.146998"
"300968","格林精密","2021-09-30","A","0","0.248824",""
"300968","格林精密","2021-12-31","A","0","0.300254","-0.190501"
"300968","格林精密","2021-12-31","B","0","0.298075","-0.176637"
"300968","格林精密","2022-03-31","A","0","0.075987","0.070031"
"300968","格林精密","2022-06-30","A","0","0.193508","0.214916"
"300968","格林精密","2022-06-30","B","0","0.194697","0.215021"
"300968","格林精密","2022-09-30","A","0","0.215836","0.183279"
"300968","格林精密","2022-12-31","A","0","-0.004854","0.101655"
"300968","格林精密","2022-12-31","B","0","-0.003860","0.102189"
"300968","格林精密","2023-03-31","A","0","-0.035334","-0.146739"
"300968","格林精密","2023-06-30","A","0","-0.061947","-0.208611"
"300968","格林精密","2023-06-30","B","0","-0.062363","-0.207596"
"300968","格林精密","2023-09-30","A","0","-0.060929","-0.252740"
"300968","格林精密","2023-12-31","A","0","-0.069298","-0.283463"
"300968","格林精密","2023-12-31","B","0","-0.065833","-0.283284"
"300968","格林精密","2024-03-31","A","0","-0.009888","-0.179163"
"300968","格林精密","2024-06-30","A","0","0.005643","-0.060004"
"300968","格林精密","2024-06-30","B","0","0.002922","-0.090872"
"300968","格林精密","2024-09-30","A","0","0.039367","0.112011"
"300968","格林精密","2024-12-31","A","0","0.018081","0.086331"
"300968","格林精密","2024-12-31","B","0","0.012840","0.037936"
"300968","格林精密","2025-03-31","A","0","-0.025570","-0.117212"
"300968","格林精密","2025-06-30","A","0","0.024055","0.001041"
"300968","格林精密","2025-06-30","B","0","0.020196","-0.060470"
"300968","格林精密","2025-09-30","A","0","0.053510","0.064296"
"300968","格林精密","2025-12-31","A","0","-0.001736","0.086450"
"300968","格林精密","2025-12-31","B","0","-0.031160","0.002522"
"300968","格林精密","2026-03-31","A","0","-0.016197","0.461368"
"300969","恒帅股份","2019-12-31","A","1","","0.027934"
"300969","恒帅股份","2019-12-31","B","1","","0.027485"
"300969","恒帅股份","2020-06-30","A","1","",""
"300969","恒帅股份","2020-06-30","B","1","",""
"300969","恒帅股份","2020-12-31","A","0","0.323946","0.030627"
"300969","恒帅股份","2020-12-31","B","0","0.339509","0.030643"
"300969","恒帅股份","2021-03-31","A","0","0.063783",""
"300969","恒帅股份","2021-03-31","B","0","0.061799",""
"300969","恒帅股份","2021-06-30","A","0","0.949072","1.195376"
"300969","恒帅股份","2021-06-30","B","0","0.940942","1.195348"
"300969","恒帅股份","2021-09-30","A","0","1.009515",""
"300969","恒帅股份","2021-12-31","A","0","1.137965","0.713314"
"300969","恒帅股份","2021-12-31","B","0","1.129699","0.713276"
"300969","恒帅股份","2022-03-31","A","0","0.038341","0.207751"
"300969","恒帅股份","2022-06-30","A","0","0.067700","0.139735"
"300969","恒帅股份","2022-06-30","B","0","0.061640","0.139720"
"300969","恒帅股份","2022-09-30","A","0","0.151422","0.238433"
"300969","恒帅股份","2022-12-31","A","0","0.243249","0.264018"
"300969","恒帅股份","2022-12-31","B","0","0.233884","0.264003"
"300969","恒帅股份","2023-03-31","A","0","0.009133","0.120327"
"300969","恒帅股份","2023-06-30","A","0","0.049112","0.235971"
"300969","恒帅股份","2023-06-30","B","0","0.060171","0.235932"
"300969","恒帅股份","2023-09-30","A","0","0.120524","0.263429"
"300969","恒帅股份","2023-12-31","A","0","0.206975","0.249904"
"300969","恒帅股份","2023-12-31","B","0","0.225271","0.251529"
"300969","恒帅股份","2024-03-31","A","0","0.020499","0.317283"
"300969","恒帅股份","2024-06-30","A","0","0.005567","0.162483"
"300969","恒帅股份","2024-06-30","B","0","0.018702","0.188914"
"300969","恒帅股份","2024-09-30","A","0","0.051167","0.063015"
"300969","恒帅股份","2024-12-31","A","0","0.110848","0.042144"
"300969","恒帅股份","2024-12-31","B","0","0.121150","0.056964"
"300969","恒帅股份","2025-03-31","A","0","-0.000867","-0.160426"
"300969","恒帅股份","2025-06-30","A","0","0.210945","-0.074570"
"300969","恒帅股份","2025-06-30","B","0","0.210501","-0.091742"
"300969","恒帅股份","2025-09-30","A","0","0.255373","-0.034712"
"300969","恒帅股份","2025-12-31","A","0","0.306760","-0.015453"
"300969","恒帅股份","2025-12-31","B","0","0.290736","-0.027408"
"300969","恒帅股份","2026-03-31","A","0","0.011826","0.176459"
"300970","华绿生物","2019-12-31","A","1","","0.459857"
"300970","华绿生物","2019-12-31","B","1","","0.097816"
"300970","华绿生物","2020-06-30","A","1","",""
"300970","华绿生物","2020-06-30","B","1","",""
"300970","华绿生物","2020-12-31","A","0","0.144438","0.059044"
"300970","华绿生物","2020-12-31","B","0","0.057338","0.032868"
"300970","华绿生物","2021-03-31","A","0","-0.003594",""
"300970","华绿生物","2021-03-31","B","0","-0.025966",""
"300970","华绿生物","2021-06-30","A","0","0.528751","-0.158515"
"300970","华绿生物","2021-06-30","B","0","0.574567","-0.066336"
"300970","华绿生物","2021-09-30","A","0","0.563761",""
"300970","华绿生物","2021-12-31","A","0","0.611132","-0.051379"
"300970","华绿生物","2021-12-31","B","0","0.582376","-0.074579"
"300970","华绿生物","2022-03-31","A","0","0.039292","0.227608"
"300970","华绿生物","2022-06-30","A","0","0.007393","0.219789"
"300970","华绿生物","2022-06-30","B","0","-0.027864","0.009633"
"300970","华绿生物","2022-09-30","A","0","0.055959","0.383851"
"300970","华绿生物","2022-12-31","A","0","0.055338","0.300137"
"300970","华绿生物","2022-12-31","B","0","0.173686","0.111967"
"300970","华绿生物","2023-03-31","A","0","0.080302","0.948080"
"300970","华绿生物","2023-06-30","A","0","0.059504","0.792903"
"300970","华绿生物","2023-06-30","B","0","0.029736","0.395269"
"300970","华绿生物","2023-09-30","A","0","0.059301","0.423102"
"300970","华绿生物","2023-12-31","A","0","0.069991","0.325478"
"300970","华绿生物","2023-12-31","B","0","-0.029341","-0.042865"
"300970","华绿生物","2024-03-31","A","0","-0.032231","-0.227516"
"300970","华绿生物","2024-06-30","A","0","-0.012804","-0.124458"
"300970","华绿生物","2024-06-30","B","0","-0.034523","-0.347560"
"300970","华绿生物","2024-09-30","A","0","0.087068","-0.020682"
"300970","华绿生物","2024-12-31","A","0","0.088036","0.036026"
"300970","华绿生物","2024-12-31","B","0","0.030253","-0.151105"
"300970","华绿生物","2025-03-31","A","0","0.000786","0.053292"
"300970","华绿生物","2025-06-30","A","0","-0.025007","0.077847"
"300970","华绿生物","2025-06-30","B","0","-0.004269","-0.148595"
"300970","华绿生物","2025-09-30","A","0","0.022215","0.179753"
"300970","华绿生物","2025-12-31","A","0","0.071028","0.251696"
"300970","华绿生物","2025-12-31","B","0","0.038090","-0.114806"
"300970","华绿生物","2026-03-31","A","0","0.031057","0.530856"
"300971","博亚精工","2019-12-31","A","1","","0.113796"
"300971","博亚精工","2019-12-31","B","1","","0.132178"
"300971","博亚精工","2020-06-30","A","1","",""
"300971","博亚精工","2020-06-30","B","1","",""
"300971","博亚精工","2020-12-31","A","0","0.119360","0.231804"
"300971","博亚精工","2020-12-31","B","0","0.105886","0.190958"
"300971","博亚精工","2021-03-31","A","0","0.000631",""
"300971","博亚精工","2021-03-31","B","0","-0.008191",""
"300971","博亚精工","2021-06-30","A","0","0.487279","0.257687"
"300971","博亚精工","2021-06-30","B","0","0.515111","0.262489"
"300971","博亚精工","2021-09-30","A","0","0.487626",""
"300971","博亚精工","2021-12-31","A","0","0.569919","0.077843"
"300971","博亚精工","2021-12-31","B","0","0.567701","0.183360"
"300971","博亚精工","2022-03-31","A","0","0.083816","-0.268570"
"300971","博亚精工","2022-06-30","A","0","0.087510","0.051883"
"300971","博亚精工","2022-06-30","B","0","0.005982","0.060642"
"300971","博亚精工","2022-09-30","A","0","0.102144","0.019712"
"300971","博亚精工","2022-12-31","A","0","0.096726","0.056307"
"300971","博亚精工","2022-12-31","B","0","0.022361","-0.054221"
"300971","博亚精工","2023-03-31","A","0","0.008959","0.338815"
"300971","博亚精工","2023-06-30","A","0","0.073685","0.001694"
"300971","博亚精工","2023-06-30","B","0","0.080169","0.066510"
"300971","博亚精工","2023-09-30","A","0","0.075450","0.110998"
"300971","博亚精工","2023-12-31","A","0","0.025413","0.031608"
"300971","博亚精工","2023-12-31","B","0","0.080173","0.190529"
"300971","博亚精工","2024-03-31","A","0","0.000467","-0.093684"
"300971","博亚精工","2024-06-30","A","0","-0.023726","-0.108209"
"300971","博亚精工","2024-06-30","B","0","-0.013626","-0.140126"
"300971","博亚精工","2024-09-30","A","0","-0.019564","-0.115889"
"300971","博亚精工","2024-12-31","A","0","0.012226","-0.098880"
"300971","博亚精工","2024-12-31","B","0","0.016765","-0.089811"
"300971","博亚精工","2025-03-31","A","0","0.028087","-0.079115"
"300971","博亚精工","2025-06-30","A","0","0.052751","0.298779"
"300971","博亚精工","2025-06-30","B","0","0.057814","0.332887"
"300971","博亚精工","2025-09-30","A","0","0.130707","0.472720"
"300971","博亚精工","2025-12-31","A","0","0.182097","0.333205"
"300971","博亚精工","2025-12-31","B","0","0.174001","0.398786"
"300971","博亚精工","2026-03-31","A","0","0.024578","0.703233"
"300972","万辰生物","2019-12-31","A","1","","0.315669"
"300972","万辰生物","2019-12-31","B","1","","0.108960"
"300972","万辰生物","2020-06-30","A","1","",""
"300972","万辰生物","2020-06-30","B","1","",""
"300972","万辰生物","2020-12-31","A","0","0.004030","-0.002053"
"300972","万辰生物","2020-12-31","B","0","0.064010","-0.014160"
"300972","万辰生物","2021-03-31","A","0","-0.036353",""
"300972","万辰生物","2021-03-31","B","0","-0.040925",""
"300972","万辰生物","2021-06-30","A","0","0.288549","-0.234958"
"300972","万辰生物","2021-06-30","B","0","0.488805","-0.109350"
"300972","万辰生物","2021-09-30","A","0","0.232624",""
"300972","万辰生物","2021-12-31","A","0","0.312544","-0.054364"
"300972","万辰生物","2021-12-31","B","0","0.508807","-0.004783"
"300972","万辰生物","2022-03-31","A","0","0.020417","0.129799"
"300972","万辰生物","2022-06-30","A","0","-0.001432","0.217790"
"300972","万辰生物","2022-06-30","B","0","0.113958","0.078104"
"300972","万辰生物","2022-09-30","A","0","0.073094","0.448192"
"300972","万辰生物","2022-12-31","A","0","0.377755","0.290807"
"300972","万辰生物","2022-12-31","B","0","0.381668","0.102134"
"300972","万辰生物","2023-03-31","A","0","0.219954","5.532250"
"300972","万辰生物","2023-06-30","A","0","0.764329","9.998997"
"300972","万辰生物","2023-06-30","B","0","0.133230","0.540966"
"300972","万辰集团","2023-09-30","A","0","1.105534","12.647492"
"300972","万辰集团","2023-12-31","A","0","2.268002","15.920320"
"300972","万辰集团","2023-12-31","B","0","0.301254","0.425285"
"300972","万辰集团","2024-03-31","A","0","0.126864","5.340296"
"300972","万辰集团","2024-06-30","A","0","0.240162","3.924529"
"300972","万辰集团","2024-06-30","B","0","0.267578","0.261699"
"300972","万辰集团","2024-09-30","A","0","0.645308","3.206337"
"300972","万辰集团","2024-12-31","A","0","0.847835","2.478560"
"300972","万辰集团","2024-12-31","B","0","0.514744","0.451128"
"300972","万辰集团","2025-03-31","A","0","-0.065163","1.240165"
"300972","万辰集团","2025-06-30","A","0","0.028543","1.068903"
"300972","万辰集团","2025-06-30","B","0","0.134251","-0.136443"
"300972","万辰集团","2025-09-30","A","0","0.270060","0.773741"
"300972","万辰集团","2025-12-31","A","0","0.385198","0.591742"
"300972","万辰集团","2025-12-31","B","0","0.894062","-0.180394"
"300972","万辰集团","2026-03-31","A","0","0.071035","0.537252"
"300973","立高食品","2019-12-31","A","1","","0.205776"
"300973","立高食品","2019-12-31","B","1","","0.083473"
"300973","立高食品","2020-06-30","A","1","",""
"300973","立高食品","2020-06-30","B","1","",""
"300973","立高食品","2020-12-31","A","0","0.225621","0.142676"
"300973","立高食品","2020-12-31","B","0","0.121908","0.005953"
"300973","立高食品","2021-03-31","A","0","0.184121",""
"300973","立高食品","2021-03-31","B","0","0.116205",""
"300973","立高食品","2021-06-30","A","0","1.304245","0.867865"
"300973","立高食品","2021-06-30","B","0","2.552320","0.793145"
"300973","立高食品","2021-09-30","A","0","1.401793",""
"300973","立高食品","2021-12-31","A","0","1.598532","0.556611"
"300973","立高食品","2021-12-31","B","0","2.675607","0.336237"
"300973","立高食品","2022-03-31","A","0","-0.029049","0.088298"
"300973","立高食品","2022-06-30","A","0","0.001546","0.057596"
"300973","立高食品","2022-06-30","B","0","0.131636","0.037134"
"300973","立高食品","2022-09-30","A","0","0.022430","0.045827"
"300973","立高食品","2022-12-31","A","0","0.127134","0.033229"
"300973","立高食品","2022-12-31","B","0","0.202982","0.002033"
"300973","立高食品","2023-03-31","A","0","0.323352","0.261914"
"300973","立高食品","2023-06-30","A","0","0.268301","0.236051"
"300973","立高食品","2023-06-30","B","0","0.449544","-0.219143"
"300973","立高食品","2023-09-30","A","0","0.366753","0.258970"
"300973","立高食品","2023-12-31","A","0","0.373904","0.202196"
"300973","立高食品","2023-12-31","B","0","0.566244","-0.076846"
"300973","立高食品","2024-03-31","A","0","-0.009110","0.153128"
"300973","立高食品","2024-06-30","A","0","-0.008340","0.088782"
"300973","立高食品","2024-06-30","B","0","-0.022819","0.080360"
"300973","立高食品","2024-09-30","A","0","0.024566","0.052162"
"300973","立高食品","2024-12-31","A","0","0.111367","0.096105"
"300973","立高食品","2024-12-31","B","0","0.052436","0.166922"
"300973","立高食品","2025-03-31","A","0","-0.011278","0.141257"
"300973","立高食品","2025-06-30","A","0","0.003119","0.162011"
"300973","立高食品","2025-06-30","B","0","0.054996","0.566847"
"300973","立高食品","2025-09-30","A","0","0.026920","0.157253"
"300973","立高食品","2025-12-31","A","0","0.073025","0.135125"
"300973","立高食品","2025-12-31","B","0","0.020963","0.274579"
"300973","立高食品","2026-03-31","A","0","-0.009213","0.002670"
"300975","商络电子","2019-12-31","A","1","","-0.308850"
"300975","商络电子","2019-12-31","B","1","","-0.263368"
"300975","商络电子","2020-06-30","A","1","",""
"300975","商络电子","2020-06-30","B","1","",""
"300975","商络电子","2020-09-30","A","1","","0.501612"
"300975","商络电子","2020-09-30","B","1","","0.542104"
"300975","商络电子","2020-12-31","A","0","0.455449","0.507889"
"300975","商络电子","2020-12-31","B","0","0.376041","0.478249"
"300975","商络电子","2021-03-31","A","0","0.210993",""
"300975","商络电子","2021-03-31","B","0","0.167736",""
"300975","商络电子","2021-06-30","A","0","0.511494","0.735088"
"300975","商络电子","2021-06-30","B","0","0.483523","0.523942"
"300975","商络电子","2021-09-30","A","0","0.674593","0.776940"
"300975","商络电子","2021-12-31","A","0","0.859294","0.719422"
"300975","商络电子","2021-12-31","B","0","0.742369","0.411392"
"300975","商络电子","2022-03-31","A","0","-0.018885","0.290445"
"300975","商络电子","2022-06-30","A","0","0.011170","0.250497"
"300975","商络电子","2022-06-30","B","0","0.017690","0.140093"
"300975","商络电子","2022-09-30","A","0","0.158831","0.135626"
"300975","商络电子","2022-12-31","A","0","0.275809","0.051810"
"300975","商络电子","2022-12-31","B","0","0.319297","0.045814"
"300975","商络电子","2023-03-31","A","0","0.021893","-0.047281"
"300975","商络电子","2023-06-30","A","0","0.015404","-0.083807"
"300975","商络电子","2023-06-30","B","0","-0.090295","-0.092518"
"300975","商络电子","2023-09-30","A","0","0.022307","-0.080483"
"300975","商络电子","2023-12-31","A","0","-0.030016","-0.095337"
"300975","商络电子","2023-12-31","B","0","-0.059406","-0.092214"
"300975","商络电子","2024-03-31","A","0","-0.001069","0.058885"
"300975","商络电子","2024-06-30","A","0","0.431537","0.087988"
"300975","商络电子","2024-06-30","B","0","0.147601","0.084160"
"300975","商络电子","2024-09-30","A","0","0.398205","0.156803"
"300975","商络电子","2024-12-31","A","0","0.428087","0.282725"
"300975","商络电子","2024-12-31","B","0","0.292573","0.297587"
"300975","商络电子","2025-03-31","A","0","0.012279","0.359607"
"300975","商络电子","2025-06-30","A","0","0.108103","0.366597"
"300975","商络电子","2025-06-30","B","0","0.143523","0.342851"
"300975","商络电子","2025-09-30","A","0","0.251774","0.327976"
"300975","商络电子","2025-12-31","A","0","0.595144","0.305927"
"300975","商络电子","2025-12-31","B","0","0.438039","0.269458"
"300975","商络电子","2026-03-31","A","0","0.081393","1.061082"
"300976","达瑞电子","2019-12-31","A","1","","0.427831"
"300976","达瑞电子","2019-12-31","B","1","","0.813153"
"300976","达瑞电子","2020-06-30","A","1","",""
"300976","达瑞电子","2020-06-30","B","1","",""
"300976","达瑞电子","2020-12-31","A","0","0.455440","0.106941"
"300976","达瑞电子","2020-12-31","B","0","0.514690","-0.003056"
"300976","达瑞电子","2021-03-31","A","0","0.012175",""
"300976","达瑞电子","2021-03-31","B","0","0.092522",""
"300976","达瑞电子","2021-06-30","A","0","1.875785","0.589773"
"300976","达瑞电子","2021-06-30","B","0","2.427240","0.612281"
"300976","达瑞电子","2021-09-30","A","0","1.961036",""
"300976","达瑞电子","2021-12-31","A","0","2.025266","0.265442"
"300976","达瑞电子","2021-12-31","B","0","2.415059","0.260929"
"300976","达瑞电子","2022-03-31","A","0","-0.002635","-0.132400"
"300976","达瑞电子","2022-06-30","A","0","0.019863","-0.052334"
