"Stkcd","ShortName","Accper","Typrep","Source","F010101A","F010701B","F011201A"
"002902","铭普光磁","2022-03-31","A","0","1.202103","9.905579","0.630344"
"002902","铭普光磁","2022-06-30","A","0","1.175063","25.773506","0.626874"
"002902","铭普光磁","2022-06-30","B","0","1.282423","","0.504850"
"002902","铭普光磁","2022-09-30","A","0","1.170204","251.929134","0.625757"
"002902","铭普光磁","2022-12-31","A","0","1.191533","6.516167","0.615635"
"002902","铭普光磁","2022-12-31","B","0","1.298225","","0.513858"
"002902","铭普光磁","2023-03-31","A","0","1.233394","1.797171","0.604813"
"002902","铭普光磁","2023-06-30","A","0","1.212696","2.441839","0.608165"
"002902","铭普光磁","2023-06-30","B","0","1.352636","6.091479","0.486753"
"002902","铭普光磁","2023-09-30","A","0","1.193523","-0.849307","0.607308"
"002902","铭普光磁","2023-12-31","A","0","1.001367","-7.791275","0.674801"
"002902","铭普光磁","2023-12-31","B","0","1.093257","-6.216726","0.551062"
"002902","铭普光磁","2024-03-31","A","0","1.288535","-3.014884","0.570283"
"002902","铭普光磁","2024-06-30","A","0","1.183591","-6.229429","0.590416"
"002902","铭普光磁","2024-06-30","B","0","1.352844","-7.739635","0.458298"
"002902","铭普光磁","2024-09-30","A","0","1.101213","-6.795141","0.595428"
"002902","铭普光磁","2024-12-31","A","0","1.021350","-14.312460","0.641718"
"002902","铭普光磁","2024-12-31","B","0","1.363050","-10.615058","0.447019"
"002902","铭普光磁","2025-03-31","A","0","1.034893","-6.884659","0.658511"
"002902","铭普光磁","2025-06-30","A","0","1.002135","-4.057203","0.676882"
"002902","铭普光磁","2025-06-30","B","0","1.178007","-2.897659","0.465880"
"002902","铭普光磁","2025-09-30","A","0","0.965731","-5.255548","0.663577"
"002902","铭普光磁","2025-12-31","A","0","0.912705","-6.360330","0.761890"
"002902","铭普光磁","2025-12-31","B","0","1.037275","-5.530934","0.494795"
"002902","铭普光磁","2026-03-31","A","0","0.908537","-1.658141","0.768697"
"002903","宇环数控","2019-12-31","A","0","9.323780","","0.096106"
"002903","宇环数控","2019-12-31","B","0","9.918901","","0.069554"
"002903","宇环数控","2020-03-31","A","0","8.351552","","0.105435"
"002903","宇环数控","2020-03-31","B","0","8.451627","","0.081492"
"002903","宇环数控","2020-06-30","A","0","3.499587","","0.233345"
"002903","宇环数控","2020-06-30","B","0","3.262126","","0.215971"
"002903","宇环数控","2020-09-30","A","0","2.454350","","0.337132"
"002903","宇环数控","2020-09-30","B","0","2.153147","","0.353427"
"002903","宇环数控","2020-12-31","A","0","2.592551","","0.302812"
"002903","宇环数控","2020-12-31","B","0","2.331156","","0.303015"
"002903","宇环数控","2021-03-31","A","0","2.990540","","0.267235"
"002903","宇环数控","2021-03-31","B","0","2.895056","","0.243648"
"002903","宇环数控","2021-06-30","A","0","2.589188","","0.310112"
"002903","宇环数控","2021-06-30","B","0","2.337531","","0.310608"
"002903","宇环数控","2021-09-30","A","0","2.925044","","0.272748"
"002903","宇环数控","2021-12-31","A","0","3.140872","","0.255407"
"002903","宇环数控","2021-12-31","B","0","2.453998","","0.297530"
"002903","宇环数控","2022-03-31","A","0","3.367780","","0.240799"
"002903","宇环数控","2022-06-30","A","0","3.835090","","0.212396"
"002903","宇环数控","2022-06-30","B","0","2.907127","","0.244154"
"002903","宇环数控","2022-09-30","A","0","3.633594","","0.222322"
"002903","宇环数控","2022-12-31","A","0","3.508033","","0.226419"
"002903","宇环数控","2022-12-31","B","0","2.753960","","0.255531"
"002903","宇环数控","2023-03-31","A","0","4.394201","","0.184557"
"002903","宇环数控","2023-06-30","A","0","3.278313","25.887678","0.241453"
"002903","宇环数控","2023-06-30","B","0","2.509219","6.635555","0.278821"
"002903","宇环数控","2023-09-30","A","0","3.160193","48.468171","0.250658"
"002903","宇环数控","2023-12-31","A","0","2.781588","","0.287358"
"002903","宇环数控","2023-12-31","B","0","2.000351","","0.336305"
"002903","宇环数控","2024-03-31","A","0","3.211060","","0.249470"
"002903","宇环数控","2024-06-30","A","0","3.332489","","0.235458"
"002903","宇环数控","2024-06-30","B","0","2.202422","","0.288120"
"002903","宇环数控","2024-09-30","A","0","3.208771","","0.259302"
"002903","宇环数控","2024-12-31","A","0","2.694853","","0.290656"
"002903","宇环数控","2024-12-31","B","0","2.373526","","0.258478"
"002903","宇环数控","2025-03-31","A","0","2.731351","469.522778","0.287700"
"002903","宇环数控","2025-06-30","A","0","2.602205","","0.297830"
"002903","宇环数控","2025-06-30","B","0","1.779461","","0.301723"
"002903","宇环数控","2025-09-30","A","0","2.430087","","0.315263"
"002903","宇环数控","2025-12-31","A","0","2.404698","","0.311170"
"002903","宇环数控","2025-12-31","B","0","1.983463","","0.246721"
"002903","宇环数控","2026-03-31","A","0","2.430118","-30.962266","0.302749"
"002905","金逸影视","2019-12-31","A","0","1.484924","","0.362701"
"002905","金逸影视","2019-12-31","B","0","2.094554","198.849709","0.335541"
"002905","金逸影视","2020-03-31","A","0","1.435447","","0.360188"
"002905","金逸影视","2020-03-31","B","0","2.205656","","0.319416"
"002905","金逸影视","2020-06-30","A","0","1.431498","","0.385197"
"002905","金逸影视","2020-06-30","B","0","2.500572","-78.987185","0.307689"
"002905","金逸影视","2020-09-30","A","0","1.386275","-70.620757","0.433679"
"002905","金逸影视","2020-09-30","B","0","2.401082","-33.345048","0.341423"
"002905","金逸影视","2020-12-31","A","0","1.411235","-27.933813","0.451183"
"002905","金逸影视","2020-12-31","B","0","2.792001","6.300651","0.326857"
"002905","金逸影视","2021-03-31","A","0","1.152015","1.460481","0.828820"
"002905","金逸影视","2021-03-31","B","0","2.384684","1.114346","0.442220"
"002905","金逸影视","2021-06-30","A","0","1.043162","0.246435","0.833109"
"002905","金逸影视","2021-06-30","B","0","2.664769","0.681082","0.405616"
"002905","金逸影视","2021-09-30","A","0","0.919992","-0.472053","0.859321"
"002905","金逸影视","2021-12-31","A","0","0.698378","-0.865448","0.901477"
"002905","金逸影视","2021-12-31","B","0","2.078732","-1.137967","0.427475"
"002905","金逸影视","2022-03-31","A","0","0.716044","0.217149","0.908607"
"002905","金逸影视","2022-06-30","A","0","0.667283","-1.155031","0.934981"
"002905","金逸影视","2022-06-30","B","0","2.243131","-0.599939","0.420889"
"002905","金逸影视","2022-09-30","A","0","0.611256","-1.187404","0.951207"
"002905","金逸影视","2022-12-31","A","0","0.600845","-1.233884","0.967075"
"002905","金逸影视","2022-12-31","B","0","2.276868","-1.364878","0.411006"
"002905","金逸影视","2023-03-31","A","0","0.715295","1.458973","0.962418"
"002905","金逸影视","2023-06-30","A","0","0.729651","1.327873","0.959627"
"002905","金逸影视","2023-06-30","B","0","2.434591","0.697545","0.412910"
"002905","金逸影视","2023-09-30","A","0","0.806165","1.789194","0.944335"
"002905","金逸影视","2023-12-31","A","0","0.705892","0.722718","0.959085"
"002905","金逸影视","2023-12-31","B","0","2.168795","-2.060452","0.416578"
"002905","金逸影视","2024-03-31","A","0","0.719603","1.452532","0.952162"
"002905","金逸影视","2024-06-30","A","0","0.660846","-0.100519","0.973903"
"002905","金逸影视","2024-06-30","B","0","2.381065","0.976627","0.385093"
"002905","金逸影视","2024-09-30","A","0","0.690985","-0.028194","0.984391"
"002905","金逸影视","2024-12-31","A","0","0.731173","0.163282","0.974142"
"002905","金逸影视","2024-12-31","B","0","2.596805","1.379798","0.360584"
"002905","金逸影视","2025-03-31","A","0","0.887099","5.704321","0.938483"
"002905","金逸影视","2025-06-30","A","0","0.864580","1.691187","0.960654"
"002905","金逸影视","2025-06-30","B","0","2.900285","0.853619","0.343958"
"002905","金逸影视","2025-09-30","A","0","0.870989","1.262494","0.964250"
"002905","金逸影视","2025-12-31","A","0","0.813587","1.284803","0.963505"
"002905","金逸影视","2025-12-31","B","0","3.149441","0.833411","0.304020"
"002905","金逸影视","2026-03-31","A","0","0.796515","-0.109349","0.969488"
"002906","华阳集团","2019-12-31","A","0","2.802404","","0.267808"
"002906","华阳集团","2019-12-31","B","0","0.785368","","0.041086"
"002906","华阳集团","2020-03-31","A","0","3.147585","","0.233044"
"002906","华阳集团","2020-03-31","B","0","0.552179","","0.041619"
"002906","华阳集团","2020-06-30","A","0","3.305909","","0.222485"
"002906","华阳集团","2020-06-30","B","0","0.489162","","0.064644"
"002906","华阳集团","2020-09-30","A","0","2.927142","","0.252938"
"002906","华阳集团","2020-09-30","B","0","0.522228","","0.064553"
"002906","华阳集团","2020-12-31","A","0","2.642656","310.117673","0.282402"
"002906","华阳集团","2020-12-31","B","0","0.666381","","0.058967"
"002906","华阳集团","2021-03-31","A","0","2.534808","42.259073","0.293164"
"002906","华阳集团","2021-03-31","B","0","0.451787","","0.054844"
"002906","华阳集团","2021-06-30","A","0","2.423970","61.115409","0.304732"
"002906","华阳集团","2021-06-30","B","0","1.330574","","0.025299"
"002906","华阳集团","2021-09-30","A","0","2.165592","45.231413","0.337646"
"002906","华阳集团","2021-12-31","A","0","2.091928","25.817481","0.355694"
"002906","华阳集团","2021-12-31","B","0","4.092554","","0.008929"
"002906","华阳集团","2022-03-31","A","0","1.997807","43.381495","0.377884"
"002906","华阳集团","2022-06-30","A","0","1.989156","","0.371420"
"002906","华阳集团","2022-06-30","B","0","11.437027","","0.009653"
"002906","华阳集团","2022-09-30","A","0","1.793424","","0.411724"
"002906","华阳集团","2022-12-31","A","0","1.805458","","0.397439"
"002906","华阳集团","2022-12-31","B","0","13.471358","","0.007525"
"002906","华阳集团","2023-03-31","A","0","1.820273","27.228194","0.393519"
"002906","华阳集团","2023-06-30","A","0","1.759325","","0.400921"
"002906","华阳集团","2023-06-30","B","0","10.734756","","0.013814"
"002906","华阳集团","2023-09-30","A","0","2.185900","249.415765","0.347729"
"002906","华阳集团","2023-12-31","A","0","2.107355","","0.364552"
"002906","华阳集团","2023-12-31","B","0","26.272415","","0.005492"
"002906","华阳集团","2024-03-31","A","0","2.051653","18.190218","0.372861"
"002906","华阳集团","2024-06-30","A","0","1.904889","22.117304","0.391287"
"002906","华阳集团","2024-06-30","B","0","36.504704","","0.003713"
"002906","华阳集团","2024-09-30","A","0","1.755896","26.972538","0.437730"
"002906","华阳集团","2024-12-31","A","0","1.680362","24.395361","0.468293"
"002906","华阳集团","2024-12-31","B","0","31.741017","","0.004077"
"002906","华阳集团","2025-03-31","A","0","1.693301","14.959586","0.445452"
"002906","华阳集团","2025-06-30","A","0","1.663003","20.723187","0.445048"
"002906","华阳集团","2025-06-30","B","0","18.964876","","0.004650"
"002906","华阳集团","2025-09-30","A","0","1.554615","22.516894","0.484026"
"002906","华阳集团","2025-12-31","A","0","1.489906","21.356117","0.511093"
"002906","华阳集团","2025-12-31","B","0","17.389629","","0.004358"
"002906","华阳集团","2026-03-31","A","0","1.484881","10.182570","0.512365"
"002907","华森制药","2019-12-31","A","0","2.875155","34.485076","0.346064"
"002907","华森制药","2019-12-31","B","0","2.853832","33.346720","0.336521"
"002907","华森制药","2020-03-31","A","0","3.320531","11.334013","0.329475"
"002907","华森制药","2020-03-31","B","0","3.363218","11.003871","0.318397"
"002907","华森制药","2020-06-30","A","0","2.887935","13.603064","0.345275"
"002907","华森制药","2020-06-30","B","0","2.870485","13.184233","0.335578"
"002907","华森制药","2020-09-30","A","0","3.192139","20.409500","0.326094"
"002907","华森制药","2020-09-30","B","0","3.095843","19.221645","0.321130"
"002907","华森制药","2020-12-31","A","0","3.475353","20.990010","0.313459"
"002907","华森制药","2020-12-31","B","0","3.486655","19.774764","0.304581"
"002907","华森制药","2021-03-31","A","0","3.767125","23.887501","0.304659"
"002907","华森制药","2021-03-31","B","0","3.657782","21.911532","0.301597"
"002907","华森制药","2021-06-30","A","0","3.336203","21.773051","0.322378"
"002907","华森制药","2021-06-30","B","0","3.214984","20.044026","0.319872"
"002907","华森制药","2021-09-30","A","0","4.391900","72.566078","0.283308"
"002907","华森制药","2021-12-31","A","0","4.319930","57.040204","0.285390"
"002907","华森制药","2021-12-31","B","0","4.349156","48.748054","0.278101"
"002907","华森制药","2022-03-31","A","0","4.609207","12.739636","0.276877"
"002907","华森制药","2022-06-30","A","0","4.170767","15.098274","0.287987"
"002907","华森制药","2022-06-30","B","0","3.931353","14.093787","0.288435"
"002907","华森制药","2022-09-30","A","0","4.925618","13.304328","0.273307"
"002907","华森制药","2022-12-31","A","0","4.528444","37.740594","0.137291"
"002907","华森制药","2022-12-31","B","0","4.504167","32.860146","0.129794"
"002907","华森制药","2023-03-31","A","0","3.958100","","0.154802"
"002907","华森制药","2023-06-30","A","0","3.783595","","0.153235"
"002907","华森制药","2023-06-30","B","0","3.474545","","0.153442"
"002907","华森制药","2023-09-30","A","0","5.168816","","0.116455"
"002907","华森制药","2023-12-31","A","0","4.741634","","0.126135"
"002907","华森制药","2023-12-31","B","0","4.872871","","0.113948"
"002907","华森制药","2024-03-31","A","0","5.047335","","0.122648"
"002907","华森制药","2024-06-30","A","0","5.053660","","0.123242"
"002907","华森制药","2024-06-30","B","0","4.944936","","0.115956"
"002907","华森制药","2024-09-30","A","0","4.885877","","0.133095"
"002907","华森制药","2024-12-31","A","0","4.864049","","0.134313"
"002907","华森制药","2024-12-31","B","0","5.232058","","0.115335"
"002907","华森制药","2025-03-31","A","0","5.198308","","0.129540"
"002907","华森制药","2025-06-30","A","0","4.242094","","0.154337"
"002907","华森制药","2025-06-30","B","0","4.530476","","0.134838"
"002907","华森制药","2025-09-30","A","0","4.664578","","0.143997"
"002907","华森制药","2025-12-31","A","0","4.268794","","0.157842"
"002907","华森制药","2025-12-31","B","0","4.695955","","0.133856"
"002907","华森制药","2026-03-31","A","0","4.679120","","0.146919"
"002908","德生科技","2019-12-31","A","0","4.831572","","0.200273"
"002908","德生科技","2019-12-31","B","0","4.494592","","0.207779"
"002908","德生科技","2020-03-31","A","0","5.724021","","0.168988"
"002908","德生科技","2020-03-31","B","0","5.285555","","0.174257"
"002908","德生科技","2020-06-30","A","0","3.933049","","0.246072"
"002908","德生科技","2020-06-30","B","0","3.684401","","0.235511"
"002908","德生科技","2020-09-30","A","0","4.048362","","0.238435"
"002908","德生科技","2020-09-30","B","0","2.561215","","0.229819"
"002908","德生科技","2020-12-31","A","0","3.076647","","0.242959"
"002908","德生科技","2020-12-31","B","0","2.570186","","0.237110"
"002908","德生科技","2021-03-31","A","0","3.441952","407.261671","0.215947"
"002908","德生科技","2021-03-31","B","0","2.834234","51.942395","0.214263"
"002908","德生科技","2021-06-30","A","0","3.192190","568.852782","0.239791"
"002908","德生科技","2021-06-30","B","0","2.668161","72.350858","0.233891"
